query_id,llm_warning,llm_fixed,issue,status
248,Gemini,DeepSeek,java:S1854,corrected
248,Gemini,Gemini,java:S1481,corrected
248,Gemini,Gemini,java:S1854,corrected
248,stackOverflow,ChatGpt2025,java:S1481,not_corrected
248,stackOverflow,ChatGpt2025,java:S1854,not_corrected
248,stackOverflow,DeepSeek,java:S1481,not_corrected
248,stackOverflow,DeepSeek,java:S1854,not_corrected
248,stackOverflow,Gemini,java:S1481,not_corrected
248,stackOverflow,Gemini,java:S1854,not_corrected
249,DeepSeek,ChatGpt2025,java:S6353,corrected
249,DeepSeek,DeepSeek,java:S6353,corrected
249,DeepSeek,Gemini,java:S6353,corrected
249,Gemini,ChatGpt2025,java:S6353,corrected
249,Gemini,DeepSeek,java:S6353,corrected
249,Gemini,Gemini,java:S6353,corrected
249,stackOverflow,ChatGpt2025,java:S6353,corrected
249,stackOverflow,ChatGpt2025,java:S1854,not_corrected
249,stackOverflow,ChatGpt2025,java:S1481,introduced
249,stackOverflow,DeepSeek,java:S6353,corrected
249,stackOverflow,DeepSeek,java:S1854,not_corrected
249,stackOverflow,DeepSeek,java:S1481,introduced
249,stackOverflow,Gemini,java:S6353,corrected
249,stackOverflow,Gemini,java:S1854,not_corrected
249,stackOverflow,Gemini,java:S1481,introduced
25,Gemini,ChatGpt2025,java:S1192,corrected
25,Gemini,ChatGpt2025,java:S112,corrected
25,Gemini,DeepSeek,java:S1192,corrected
25,Gemini,DeepSeek,java:S112,corrected
25,Gemini,Gemini,java:S1192,corrected
25,Gemini,Gemini,java:S112,corrected
25,stackOverflow,ChatGpt2025,java:S1481,corrected
25,stackOverflow,ChatGpt2025,java:S1854,corrected
25,stackOverflow,DeepSeek,java:S1481,corrected
25,stackOverflow,DeepSeek,java:S1854,corrected
25,stackOverflow,Gemini,java:S1481,corrected
25,stackOverflow,Gemini,java:S1854,corrected
250,ChatGpt,ChatGpt2025,java:S6213,not_corrected
250,ChatGpt,DeepSeek,java:S6213,not_corrected
250,ChatGpt,Gemini,java:S6213,corrected
250,DeepSeek,ChatGpt2025,java:S1602,corrected
250,DeepSeek,DeepSeek,java:S1602,corrected
250,DeepSeek,Gemini,java:S1602,corrected
250,Gemini,ChatGpt2025,java:S1604,corrected
250,Gemini,DeepSeek,java:S1604,corrected
250,Gemini,Gemini,java:S1604,corrected
250,stackOverflow,ChatGpt2025,java:S1186,corrected
250,stackOverflow,ChatGpt2025,java:S1604,corrected
250,stackOverflow,ChatGpt2025,java:S1659,corrected
250,stackOverflow,DeepSeek,java:S1186,corrected
250,stackOverflow,DeepSeek,java:S1604,corrected
250,stackOverflow,DeepSeek,java:S1659,corrected
250,stackOverflow,Gemini,java:S1186,corrected
250,stackOverflow,Gemini,java:S1604,corrected
250,stackOverflow,Gemini,java:S1659,corrected
251,ChatGpt,ChatGpt2025,java:S1481,corrected
251,ChatGpt,ChatGpt2025,java:S1854,corrected
251,ChatGpt,DeepSeek,java:S1481,corrected
251,ChatGpt,DeepSeek,java:S1854,corrected
251,ChatGpt,Gemini,java:S1481,corrected
251,ChatGpt,Gemini,java:S1854,corrected
251,Gemini,ChatGpt2025,java:S125,not_corrected
251,Gemini,DeepSeek,java:S125,corrected
251,Gemini,Gemini,java:S125,corrected
251,stackOverflow,ChatGpt2025,java:S1481,corrected
251,stackOverflow,ChatGpt2025,java:S1854,corrected
251,stackOverflow,DeepSeek,java:S1481,corrected
251,stackOverflow,DeepSeek,java:S1854,corrected
251,stackOverflow,Gemini,java:S1481,corrected
251,stackOverflow,Gemini,java:S1854,corrected
252,ChatGpt,ChatGpt2025,java:S1481,corrected
252,ChatGpt,ChatGpt2025,java:S1854,corrected
252,ChatGpt,DeepSeek,java:S1481,corrected
252,ChatGpt,DeepSeek,java:S1854,corrected
252,ChatGpt,Gemini,java:S1481,corrected
252,ChatGpt,Gemini,java:S1854,corrected
252,DeepSeek,ChatGpt2025,java:S1481,not_corrected
252,DeepSeek,ChatGpt2025,java:S1854,not_corrected
252,DeepSeek,DeepSeek,java:S1481,corrected
252,DeepSeek,DeepSeek,java:S1854,corrected
252,DeepSeek,Gemini,java:S1481,not_corrected
252,DeepSeek,Gemini,java:S1854,not_corrected
252,stackOverflow,ChatGpt2025,java:S2293,corrected
252,stackOverflow,ChatGpt2025,java:S1481,corrected
252,stackOverflow,ChatGpt2025,java:S1854,corrected
252,stackOverflow,DeepSeek,java:S2293,corrected
252,stackOverflow,DeepSeek,java:S1481,corrected
252,stackOverflow,DeepSeek,java:S1854,corrected
252,stackOverflow,Gemini,java:S2293,corrected
252,stackOverflow,Gemini,java:S1481,corrected
252,stackOverflow,Gemini,java:S1854,corrected
253,DeepSeek,ChatGpt2025,java:S1192,corrected
253,DeepSeek,DeepSeek,java:S1192,corrected
253,DeepSeek,Gemini,java:S1192,corrected
253,stackOverflow,ChatGpt2025,java:S112,corrected
253,stackOverflow,DeepSeek,java:S112,corrected
253,stackOverflow,Gemini,java:S112,corrected
254,DeepSeek,ChatGpt2025,java:S1068,corrected
254,DeepSeek,ChatGpt2025,java:S2094,introduced
254,DeepSeek,DeepSeek,java:S1068,corrected
254,DeepSeek,DeepSeek,java:S2094,introduced
254,DeepSeek,Gemini,java:S1068,corrected
254,DeepSeek,Gemini,java:S2094,introduced
254,Gemini,ChatGpt2025,java:S1192,corrected
254,Gemini,DeepSeek,java:S1192,corrected
254,Gemini,Gemini,java:S1192,corrected
254,stackOverflow,ChatGpt2025,java:S1659,corrected
254,stackOverflow,DeepSeek,java:S1659,corrected
254,stackOverflow,Gemini,java:S1659,corrected
256,stackOverflow,ChatGpt2025,java:S1481,corrected
256,stackOverflow,ChatGpt2025,java:S1854,corrected
256,stackOverflow,DeepSeek,java:S1481,corrected
256,stackOverflow,DeepSeek,java:S1854,corrected
256,stackOverflow,Gemini,java:S1481,corrected
256,stackOverflow,Gemini,java:S1854,corrected
257,DeepSeek,ChatGpt2025,java:S1144,corrected
257,DeepSeek,DeepSeek,java:S1144,corrected
257,DeepSeek,Gemini,java:S1144,corrected
257,Gemini,ChatGpt2025,java:S1144,corrected
257,Gemini,DeepSeek,java:S1144,corrected
257,Gemini,Gemini,java:S1144,corrected
258,ChatGpt,ChatGpt2025,java:S1481,not_corrected
258,ChatGpt,ChatGpt2025,java:S1854,not_corrected
258,ChatGpt,DeepSeek,java:S1481,not_corrected
258,ChatGpt,DeepSeek,java:S1854,not_corrected
258,ChatGpt,Gemini,java:S1481,not_corrected
258,ChatGpt,Gemini,java:S1854,not_corrected
258,stackOverflow,ChatGpt2025,java:S3973,corrected
258,stackOverflow,ChatGpt2025,java:S2293,corrected
258,stackOverflow,DeepSeek,java:S3973,corrected
258,stackOverflow,DeepSeek,java:S2293,corrected
258,stackOverflow,Gemini,java:S3973,corrected
258,stackOverflow,Gemini,java:S2293,corrected
259,stackOverflow,ChatGpt2025,java:S1186,corrected
259,stackOverflow,DeepSeek,java:S1186,corrected
259,stackOverflow,Gemini,java:S1186,corrected
26,ChatGpt,ChatGpt2025,java:S4925,corrected
26,ChatGpt,DeepSeek,java:S4925,corrected
26,ChatGpt,Gemini,java:S4925,corrected
26,Gemini,ChatGpt2025,java:S4925,corrected
26,Gemini,DeepSeek,java:S4925,corrected
26,Gemini,Gemini,java:S4925,corrected
26,stackOverflow,ChatGpt2025,java:S1192,corrected
26,stackOverflow,ChatGpt2025,java:S1854,corrected
26,stackOverflow,ChatGpt2025,java:S100,corrected
26,stackOverflow,ChatGpt2025,java:S2293,corrected
26,stackOverflow,ChatGpt2025,java:S4925,corrected
26,stackOverflow,ChatGpt2025,java:S1659,corrected
26,stackOverflow,DeepSeek,java:S1192,corrected
26,stackOverflow,DeepSeek,java:S1854,corrected
26,stackOverflow,DeepSeek,java:S100,corrected
26,stackOverflow,DeepSeek,java:S2293,corrected
26,stackOverflow,DeepSeek,java:S4925,corrected
26,stackOverflow,DeepSeek,java:S1659,corrected
26,stackOverflow,Gemini,java:S1192,corrected
26,stackOverflow,Gemini,java:S1854,corrected
26,stackOverflow,Gemini,java:S100,corrected
26,stackOverflow,Gemini,java:S2293,corrected
26,stackOverflow,Gemini,java:S4925,corrected
26,stackOverflow,Gemini,java:S1659,corrected
260,ChatGpt,ChatGpt2025,java:S2093,corrected
260,ChatGpt,DeepSeek,java:S2093,corrected
260,ChatGpt,Gemini,java:S2093,corrected
260,stackOverflow,ChatGpt2025,java:S1659,corrected
260,stackOverflow,ChatGpt2025,java:S1854,corrected
260,stackOverflow,ChatGpt2025,java:S1141,corrected
260,stackOverflow,ChatGpt2025,java:S1481,not_corrected
260,stackOverflow,DeepSeek,java:S1141,corrected
260,stackOverflow,DeepSeek,java:S1659,corrected
260,stackOverflow,DeepSeek,java:S1481,not_corrected
260,stackOverflow,DeepSeek,java:S1854,not_corrected
260,stackOverflow,Gemini,java:S1481,corrected
260,stackOverflow,Gemini,java:S1854,corrected
260,stackOverflow,Gemini,java:S1141,corrected
260,stackOverflow,Gemini,java:S1659,corrected
261,ChatGpt,ChatGpt2025,java:S1481,corrected
261,ChatGpt,ChatGpt2025,java:S1854,corrected
261,ChatGpt,DeepSeek,java:S1481,corrected
261,ChatGpt,DeepSeek,java:S1854,corrected
261,ChatGpt,Gemini,java:S1481,corrected
261,ChatGpt,Gemini,java:S1854,corrected
262,ChatGpt,ChatGpt2025,java:S2147,corrected
262,ChatGpt,DeepSeek,java:S2147,corrected
262,ChatGpt,Gemini,java:S2147,corrected
262,stackOverflow,ChatGpt2025,java:S1144,corrected
262,stackOverflow,ChatGpt2025,java:S2094,introduced
262,stackOverflow,DeepSeek,java:S1144,corrected
262,stackOverflow,Gemini,java:S1144,corrected
262,stackOverflow,Gemini,java:S2094,introduced
263,ChatGpt,ChatGpt2025,java:S1481,corrected
263,ChatGpt,ChatGpt2025,java:S1854,corrected
263,ChatGpt,DeepSeek,java:S1481,corrected
263,ChatGpt,DeepSeek,java:S1854,corrected
263,ChatGpt,Gemini,java:S1481,corrected
263,ChatGpt,Gemini,java:S1854,corrected
263,ChatGpt2025,ChatGpt2025,java:S1481,corrected
263,ChatGpt2025,ChatGpt2025,java:S1854,corrected
263,ChatGpt2025,DeepSeek,java:S1481,corrected
263,ChatGpt2025,DeepSeek,java:S1854,corrected
263,ChatGpt2025,Gemini,java:S1481,corrected
263,ChatGpt2025,Gemini,java:S1854,corrected
263,DeepSeek,ChatGpt2025,java:S1481,not_corrected
263,DeepSeek,ChatGpt2025,java:S1854,not_corrected
263,DeepSeek,DeepSeek,java:S1481,not_corrected
263,DeepSeek,DeepSeek,java:S1854,not_corrected
263,DeepSeek,Gemini,java:S1481,not_corrected
263,DeepSeek,Gemini,java:S1854,not_corrected
263,stackOverflow,ChatGpt2025,java:S2293,corrected
263,stackOverflow,DeepSeek,java:S2293,corrected
263,stackOverflow,Gemini,java:S2293,corrected
264,ChatGpt,ChatGpt2025,java:S1068,corrected
264,ChatGpt,ChatGpt2025,java:S2094,introduced
264,ChatGpt,DeepSeek,java:S1068,corrected
264,ChatGpt,Gemini,java:S1068,corrected
264,ChatGpt,Gemini,java:S2094,introduced
265,ChatGpt2025,ChatGpt2025,java:S3252,corrected
265,ChatGpt2025,DeepSeek,java:S3252,corrected
265,ChatGpt2025,Gemini,java:S3252,corrected
265,DeepSeek,ChatGpt2025,java:S3252,corrected
265,DeepSeek,DeepSeek,java:S3252,corrected
265,DeepSeek,Gemini,java:S3252,corrected
265,Gemini,ChatGpt2025,java:S3252,corrected
265,Gemini,ChatGpt2025,java:S1604,corrected
265,Gemini,DeepSeek,java:S3252,corrected
265,Gemini,DeepSeek,java:S1604,corrected
265,Gemini,Gemini,java:S3252,corrected
265,Gemini,Gemini,java:S1604,corrected
266,Gemini,ChatGpt2025,java:S1481,corrected
266,Gemini,ChatGpt2025,java:S125,corrected
266,Gemini,DeepSeek,java:S1481,corrected
266,Gemini,DeepSeek,java:S125,corrected
266,Gemini,Gemini,java:S1481,corrected
266,Gemini,Gemini,java:S125,corrected
266,stackOverflow,ChatGpt2025,java:S108,corrected
266,stackOverflow,DeepSeek,java:S108,corrected
266,stackOverflow,Gemini,java:S108,corrected
267,stackOverflow,ChatGpt2025,java:S3740,corrected
267,stackOverflow,ChatGpt2025,java:S108,corrected
267,stackOverflow,ChatGpt2025,java:S1481,not_corrected
267,stackOverflow,ChatGpt2025,java:S2293,introduced
267,stackOverflow,DeepSeek,java:S3740,corrected
267,stackOverflow,DeepSeek,java:S1481,corrected
267,stackOverflow,DeepSeek,java:S108,corrected
267,stackOverflow,Gemini,java:S3740,corrected
267,stackOverflow,Gemini,java:S1481,corrected
267,stackOverflow,Gemini,java:S108,corrected
268,stackOverflow,ChatGpt2025,java:S2293,corrected
268,stackOverflow,ChatGpt2025,java:S1481,corrected
268,stackOverflow,ChatGpt2025,java:S1854,corrected
268,stackOverflow,ChatGpt2025,java:S108,not_corrected
268,stackOverflow,DeepSeek,java:S2293,corrected
268,stackOverflow,DeepSeek,java:S1481,corrected
268,stackOverflow,DeepSeek,java:S1854,corrected
268,stackOverflow,DeepSeek,java:S108,not_corrected
268,stackOverflow,Gemini,java:S108,corrected
268,stackOverflow,Gemini,java:S2293,corrected
268,stackOverflow,Gemini,java:S1481,not_corrected
268,stackOverflow,Gemini,java:S1854,not_corrected
269,ChatGpt,ChatGpt2025,java:S1481,not_corrected
269,ChatGpt,ChatGpt2025,java:S1854,not_corrected
269,ChatGpt,DeepSeek,java:S1481,not_corrected
269,ChatGpt,DeepSeek,java:S1854,not_corrected
269,ChatGpt,Gemini,java:S1481,corrected
269,ChatGpt,Gemini,java:S1854,corrected
269,ChatGpt2025,ChatGpt2025,java:S1481,not_corrected
269,ChatGpt2025,ChatGpt2025,java:S1854,not_corrected
269,ChatGpt2025,DeepSeek,java:S1481,not_corrected
269,ChatGpt2025,DeepSeek,java:S1854,not_corrected
269,ChatGpt2025,Gemini,java:S1481,not_corrected
269,ChatGpt2025,Gemini,java:S1854,not_corrected
269,DeepSeek,ChatGpt2025,java:S1481,not_corrected
269,DeepSeek,ChatGpt2025,java:S1854,not_corrected
269,DeepSeek,DeepSeek,java:S1481,not_corrected
269,DeepSeek,DeepSeek,java:S1854,not_corrected
269,DeepSeek,Gemini,java:S1481,corrected
269,DeepSeek,Gemini,java:S1854,corrected
269,Gemini,ChatGpt2025,java:S2093,corrected
269,Gemini,ChatGpt2025,java:S125,corrected
269,Gemini,DeepSeek,java:S2093,corrected
269,Gemini,DeepSeek,java:S125,corrected
269,Gemini,Gemini,java:S2093,corrected
269,Gemini,Gemini,java:S125,corrected
269,stackOverflow,ChatGpt2025,java:S2147,corrected
269,stackOverflow,ChatGpt2025,java:S1481,introduced
269,stackOverflow,ChatGpt2025,java:S1854,introduced
269,stackOverflow,DeepSeek,java:S2147,corrected
269,stackOverflow,Gemini,java:S2147,corrected
27,ChatGpt,ChatGpt2025,java:S3012,corrected
27,ChatGpt,DeepSeek,java:S3012,corrected
27,ChatGpt,Gemini,java:S3012,corrected
27,Gemini,ChatGpt2025,java:S3012,corrected
27,Gemini,DeepSeek,java:S3012,corrected
27,Gemini,Gemini,java:S3012,corrected
27,stackOverflow,ChatGpt2025,java:S1854,corrected
27,stackOverflow,DeepSeek,java:S1854,not_corrected
27,stackOverflow,DeepSeek,java:S1481,introduced
27,stackOverflow,Gemini,java:S1854,corrected
271,ChatGpt,ChatGpt2025,java:S2094,not_corrected
271,ChatGpt,DeepSeek,java:S2094,not_corrected
271,ChatGpt,Gemini,java:S2094,corrected
271,ChatGpt2025,ChatGpt2025,java:S2094,corrected
271,ChatGpt2025,DeepSeek,java:S2094,corrected
271,ChatGpt2025,Gemini,java:S2094,corrected
271,DeepSeek,ChatGpt2025,java:S2094,corrected
271,DeepSeek,DeepSeek,java:S2094,not_corrected
271,DeepSeek,Gemini,java:S2094,corrected
271,Gemini,ChatGpt2025,java:S2094,not_corrected
271,Gemini,DeepSeek,java:S2094,corrected
271,Gemini,DeepSeek,java:S1186,introduced
271,Gemini,Gemini,java:S2094,not_corrected
271,stackOverflow,ChatGpt2025,java:S117,corrected
271,stackOverflow,ChatGpt2025,java:S1481,introduced
271,stackOverflow,ChatGpt2025,java:S1854,introduced
271,stackOverflow,DeepSeek,java:S117,corrected
271,stackOverflow,Gemini,java:S117,corrected
272,stackOverflow,ChatGpt2025,java:S2293,corrected
272,stackOverflow,DeepSeek,java:S2293,corrected
272,stackOverflow,Gemini,java:S2293,corrected
273,ChatGpt,ChatGpt2025,java:S1481,corrected
273,ChatGpt,ChatGpt2025,java:S1854,corrected
273,ChatGpt,DeepSeek,java:S1481,corrected
273,ChatGpt,DeepSeek,java:S1854,corrected
273,ChatGpt,Gemini,java:S1481,not_corrected
273,ChatGpt,Gemini,java:S1854,not_corrected
273,ChatGpt,Gemini,java:S125,introduced
273,ChatGpt2025,ChatGpt2025,java:S1481,corrected
273,ChatGpt2025,ChatGpt2025,java:S1854,corrected
273,ChatGpt2025,DeepSeek,java:S1481,corrected
273,ChatGpt2025,DeepSeek,java:S1854,corrected
273,ChatGpt2025,Gemini,java:S1481,not_corrected
273,ChatGpt2025,Gemini,java:S1854,not_corrected
273,ChatGpt2025,Gemini,java:S125,introduced
273,DeepSeek,ChatGpt2025,java:S1481,not_corrected
273,DeepSeek,ChatGpt2025,java:S1854,not_corrected
273,DeepSeek,DeepSeek,java:S1481,corrected
273,DeepSeek,DeepSeek,java:S1854,corrected
273,DeepSeek,Gemini,java:S1481,not_corrected
273,DeepSeek,Gemini,java:S1854,not_corrected
273,stackOverflow,ChatGpt2025,java:S2093,corrected
273,stackOverflow,DeepSeek,java:S2093,corrected
273,stackOverflow,Gemini,java:S2093,corrected
274,ChatGpt2025,ChatGpt2025,java:S1602,corrected
274,ChatGpt2025,ChatGpt2025,java:S3252,corrected
274,ChatGpt2025,DeepSeek,java:S1602,corrected
274,ChatGpt2025,DeepSeek,java:S3252,corrected
274,ChatGpt2025,Gemini,java:S1602,corrected
274,ChatGpt2025,Gemini,java:S3252,corrected
274,DeepSeek,ChatGpt2025,java:S1602,corrected
274,DeepSeek,ChatGpt2025,java:S3252,corrected
274,DeepSeek,ChatGpt2025,java:S112,corrected
274,DeepSeek,DeepSeek,java:S1602,corrected
274,DeepSeek,DeepSeek,java:S3252,corrected
274,DeepSeek,DeepSeek,java:S112,corrected
274,DeepSeek,Gemini,java:S1602,corrected
274,DeepSeek,Gemini,java:S3252,corrected
274,DeepSeek,Gemini,java:S112,corrected
274,Gemini,ChatGpt2025,java:S1612,corrected
274,Gemini,ChatGpt2025,java:S3252,corrected
274,Gemini,ChatGpt2025,java:S1604,corrected
274,Gemini,DeepSeek,java:S1612,corrected
274,Gemini,DeepSeek,java:S3252,corrected
274,Gemini,DeepSeek,java:S1604,corrected
274,Gemini,Gemini,java:S1612,corrected
274,Gemini,Gemini,java:S3252,corrected
274,Gemini,Gemini,java:S1604,corrected
276,DeepSeek,ChatGpt2025,java:S1854,corrected
276,DeepSeek,DeepSeek,java:S1854,corrected
276,DeepSeek,Gemini,java:S1854,corrected
276,stackOverflow,ChatGpt2025,java:S125,corrected
276,stackOverflow,ChatGpt2025,java:S1481,not_corrected
276,stackOverflow,ChatGpt2025,java:S1854,not_corrected
276,stackOverflow,DeepSeek,java:S125,corrected
276,stackOverflow,DeepSeek,java:S1481,not_corrected
276,stackOverflow,DeepSeek,java:S1854,not_corrected
276,stackOverflow,Gemini,java:S125,corrected
276,stackOverflow,Gemini,java:S1481,not_corrected
276,stackOverflow,Gemini,java:S1854,not_corrected
277,DeepSeek,ChatGpt2025,java:S5843,corrected
277,DeepSeek,ChatGpt2025,java:S6397,corrected
277,DeepSeek,DeepSeek,java:S6397,corrected
277,DeepSeek,DeepSeek,java:S5843,not_corrected
277,DeepSeek,Gemini,java:S6397,corrected
277,DeepSeek,Gemini,java:S5843,not_corrected
277,DeepSeek,Gemini,java:S6395,introduced
277,stackOverflow,ChatGpt2025,java:S1192,corrected
277,stackOverflow,ChatGpt2025,java:S4719,corrected
277,stackOverflow,DeepSeek,java:S1192,corrected
277,stackOverflow,DeepSeek,java:S4719,corrected
277,stackOverflow,DeepSeek,java:S1068,introduced
277,stackOverflow,Gemini,java:S1192,corrected
277,stackOverflow,Gemini,java:S4719,corrected
278,ChatGpt2025,ChatGpt2025,java:S1481,not_corrected
278,ChatGpt2025,ChatGpt2025,java:S1854,not_corrected
278,ChatGpt2025,DeepSeek,java:S1481,not_corrected
278,ChatGpt2025,DeepSeek,java:S1854,not_corrected
278,ChatGpt2025,Gemini,java:S1481,corrected
278,ChatGpt2025,Gemini,java:S1854,corrected
278,ChatGpt2025,Gemini,java:S1186,introduced
278,stackOverflow,ChatGpt2025,java:S1481,corrected
278,stackOverflow,ChatGpt2025,java:S1854,corrected
278,stackOverflow,DeepSeek,java:S1481,corrected
278,stackOverflow,DeepSeek,java:S1854,corrected
278,stackOverflow,Gemini,java:S1481,not_corrected
278,stackOverflow,Gemini,java:S1854,not_corrected
279,DeepSeek,ChatGpt2025,java:S1612,corrected
279,DeepSeek,DeepSeek,java:S1612,corrected
279,DeepSeek,Gemini,java:S1612,corrected
279,Gemini,ChatGpt2025,java:S1611,corrected
279,Gemini,DeepSeek,java:S1611,corrected
279,Gemini,Gemini,java:S1611,corrected
279,stackOverflow,ChatGpt2025,java:S1612,corrected
279,stackOverflow,DeepSeek,java:S1612,corrected
279,stackOverflow,Gemini,java:S1612,corrected
28,ChatGpt2025,ChatGpt2025,java:S1141,corrected
28,ChatGpt2025,DeepSeek,java:S1141,corrected
28,ChatGpt2025,Gemini,java:S1141,corrected
28,Gemini,ChatGpt2025,java:S3776,corrected
28,Gemini,DeepSeek,java:S3776,corrected
28,Gemini,Gemini,java:S3776,corrected
28,stackOverflow,ChatGpt2025,java:S1481,corrected
28,stackOverflow,ChatGpt2025,java:S1854,corrected
28,stackOverflow,ChatGpt2025,java:S1604,corrected
28,stackOverflow,DeepSeek,java:S1481,corrected
28,stackOverflow,DeepSeek,java:S1854,corrected
28,stackOverflow,DeepSeek,java:S1604,corrected
28,stackOverflow,Gemini,java:S1481,corrected
28,stackOverflow,Gemini,java:S1854,corrected
28,stackOverflow,Gemini,java:S1604,corrected
281,DeepSeek,ChatGpt2025,java:S1481,corrected
281,DeepSeek,ChatGpt2025,java:S1854,corrected
281,DeepSeek,DeepSeek,java:S1481,corrected
281,DeepSeek,DeepSeek,java:S1854,corrected
281,DeepSeek,Gemini,java:S1481,corrected
281,DeepSeek,Gemini,java:S1854,corrected
281,stackOverflow,ChatGpt2025,java:S116,corrected
281,stackOverflow,ChatGpt2025,java:S1161,corrected
281,stackOverflow,DeepSeek,java:S116,corrected
281,stackOverflow,DeepSeek,java:S1161,corrected
281,stackOverflow,Gemini,java:S116,corrected
281,stackOverflow,Gemini,java:S1161,corrected
283,ChatGpt2025,ChatGpt2025,java:S1450,corrected
283,ChatGpt2025,ChatGpt2025,java:S1068,corrected
283,ChatGpt2025,ChatGpt2025,java:S1481,introduced
283,ChatGpt2025,ChatGpt2025,java:S1854,introduced
283,ChatGpt2025,DeepSeek,java:S1450,corrected
283,ChatGpt2025,DeepSeek,java:S1068,corrected
283,ChatGpt2025,DeepSeek,java:S1481,introduced
283,ChatGpt2025,DeepSeek,java:S1854,introduced
283,ChatGpt2025,Gemini,java:S1450,corrected
283,ChatGpt2025,Gemini,java:S1068,corrected
284,DeepSeek,ChatGpt2025,java:S1481,not_corrected
284,DeepSeek,ChatGpt2025,java:S1854,not_corrected
284,DeepSeek,DeepSeek,java:S1481,corrected
284,DeepSeek,DeepSeek,java:S1854,corrected
284,DeepSeek,Gemini,java:S1481,not_corrected
284,DeepSeek,Gemini,java:S1854,not_corrected
284,stackOverflow,ChatGpt2025,java:S1854,corrected
284,stackOverflow,ChatGpt2025,java:S1481,corrected
284,stackOverflow,ChatGpt2025,java:S1186,corrected
284,stackOverflow,ChatGpt2025,java:S125,corrected
284,stackOverflow,ChatGpt2025,java:S1604,corrected
284,stackOverflow,ChatGpt2025,java:S116,not_corrected
284,stackOverflow,DeepSeek,java:S1854,corrected
284,stackOverflow,DeepSeek,java:S1481,corrected
284,stackOverflow,DeepSeek,java:S1186,corrected
284,stackOverflow,DeepSeek,java:S125,corrected
284,stackOverflow,DeepSeek,java:S1604,corrected
284,stackOverflow,DeepSeek,java:S116,not_corrected
284,stackOverflow,Gemini,java:S1854,corrected
284,stackOverflow,Gemini,java:S1481,corrected
284,stackOverflow,Gemini,java:S1186,corrected
284,stackOverflow,Gemini,java:S125,corrected
284,stackOverflow,Gemini,java:S1604,corrected
284,stackOverflow,Gemini,java:S116,not_corrected
285,Gemini,ChatGpt2025,java:S125,corrected
285,Gemini,DeepSeek,java:S125,corrected
285,Gemini,Gemini,java:S125,corrected
285,stackOverflow,ChatGpt2025,java:S1192,corrected
285,stackOverflow,DeepSeek,java:S1192,corrected
285,stackOverflow,Gemini,java:S1192,corrected
286,Gemini,ChatGpt2025,java:S125,corrected
286,Gemini,DeepSeek,java:S125,corrected
286,Gemini,Gemini,java:S125,corrected
286,stackOverflow,ChatGpt2025,java:S116,corrected
286,stackOverflow,ChatGpt2025,java:S1161,corrected
286,stackOverflow,DeepSeek,java:S116,corrected
286,stackOverflow,DeepSeek,java:S1161,corrected
286,stackOverflow,Gemini,java:S116,corrected
286,stackOverflow,Gemini,java:S1161,corrected
287,ChatGpt,ChatGpt2025,java:S1192,corrected
287,ChatGpt,ChatGpt2025,java:S1854,corrected
287,ChatGpt,ChatGpt2025,java:S117,corrected
287,ChatGpt,ChatGpt2025,java:S112,corrected
287,ChatGpt,ChatGpt2025,java:S1125,corrected
287,ChatGpt,ChatGpt2025,java:S1172,corrected
287,ChatGpt,DeepSeek,java:S1192,corrected
287,ChatGpt,DeepSeek,java:S1854,corrected
287,ChatGpt,DeepSeek,java:S117,corrected
287,ChatGpt,DeepSeek,java:S112,corrected
287,ChatGpt,DeepSeek,java:S1125,corrected
287,ChatGpt,DeepSeek,java:S1172,corrected
287,ChatGpt,Gemini,java:S1192,corrected
287,ChatGpt,Gemini,java:S1854,corrected
287,ChatGpt,Gemini,java:S117,corrected
287,ChatGpt,Gemini,java:S112,corrected
287,ChatGpt,Gemini,java:S1125,corrected
287,ChatGpt,Gemini,java:S1172,corrected
287,stackOverflow,ChatGpt2025,java:S1068,not_corrected
287,stackOverflow,ChatGpt2025,java:S1450,introduced
287,stackOverflow,ChatGpt2025,java:S1172,introduced
287,stackOverflow,ChatGpt2025,java:S117,introduced
287,stackOverflow,DeepSeek,java:S1068,not_corrected
287,stackOverflow,DeepSeek,java:S1450,introduced
287,stackOverflow,Gemini,java:S1068,corrected
288,DeepSeek,ChatGpt2025,java:S1488,corrected
288,DeepSeek,ChatGpt2025,java:S125,corrected
288,DeepSeek,DeepSeek,java:S1488,corrected
288,DeepSeek,DeepSeek,java:S125,corrected
288,DeepSeek,Gemini,java:S1488,corrected
288,DeepSeek,Gemini,java:S125,corrected
288,Gemini,ChatGpt2025,java:S1068,corrected
288,Gemini,ChatGpt2025,java:S2094,introduced
288,Gemini,DeepSeek,java:S1068,corrected
288,Gemini,DeepSeek,java:S2094,introduced
288,Gemini,Gemini,java:S1068,corrected
288,Gemini,Gemini,java:S2094,introduced
29,ChatGpt2025,ChatGpt2025,java:S116,corrected
29,ChatGpt2025,ChatGpt2025,java:S1161,corrected
29,ChatGpt2025,DeepSeek,java:S116,corrected
29,ChatGpt2025,DeepSeek,java:S1161,corrected
29,ChatGpt2025,Gemini,java:S116,corrected
29,ChatGpt2025,Gemini,java:S1161,corrected
29,DeepSeek,ChatGpt2025,java:S1450,corrected
29,DeepSeek,ChatGpt2025,java:S116,corrected
29,DeepSeek,ChatGpt2025,java:S1161,corrected
